date,Open,Close
1990-06-04,363.1600036621094,367.3999938964844
1990-06-05,367.3999938964844,366.6400146484375
1990-06-06,366.6400146484375,364.9599914550781
1990-06-07,365.9200134277344,363.1499938964844
1990-06-08,363.1499938964844,358.7099914550781
1990-06-11,358.7099914550781,361.6300048828125
1990-06-12,361.6300048828125,366.25
1990-06-13,366.25,364.8999938964844
1990-06-14,364.8999938964844,362.8999938964844
1990-06-15,362.8900146484375,362.9100036621094
1990-06-18,362.9100036621094,356.8800048828125
1990-06-19,356.8800048828125,358.4700012207031
1990-06-20,358.4700012207031,359.1000061035156
1990-06-21,359.1000061035156,360.4700012207031
1990-06-22,360.5199890136719,355.42999267578125
1990-06-25,355.4200134277344,352.30999755859375
1990-06-26,352.32000732421875,352.05999755859375
1990-06-27,352.05999755859375,355.1400146484375
1990-06-28,355.1600036621094,357.6300048828125
1990-06-29,357.6400146484375,358.0199890136719
1990-07-02,358.0199890136719,359.5400085449219
1990-07-03,359.5400085449219,360.1600036621094
1990-07-05,360.1600036621094,355.67999267578125
1990-07-06,355.69000244140625,358.4200134277344
1990-07-09,358.4200134277344,359.5199890136719
1990-07-10,359.5199890136719,356.489990234375
1990-07-11,356.489990234375,361.2300109863281
1990-07-12,361.2300109863281,365.44000244140625
1990-07-13,365.45001220703125,367.30999755859375
1990-07-16,367.30999755859375,368.95001220703125
1990-07-17,368.95001220703125,367.5199890136719
1990-07-18,367.5199890136719,364.2200012207031
1990-07-19,364.2200012207031,365.32000732421875
1990-07-20,365.32000732421875,361.6099853515625
1990-07-23,361.6099853515625,355.30999755859375
1990-07-24,355.30999755859375,355.7900085449219
1990-07-25,355.7900085449219,357.0899963378906
1990-07-26,357.0899963378906,355.9100036621094
1990-07-27,355.8999938964844,353.44000244140625
1990-07-30,353.44000244140625,355.54998779296875
1990-07-31,355.54998779296875,356.1499938964844
1990-08-01,356.1499938964844,355.5199890136719
1990-08-02,355.5199890136719,351.4800109863281
1990-08-03,351.4800109863281,344.8599853515625
1990-08-06,344.8599853515625,334.42999267578125
1990-08-07,334.42999267578125,334.8299865722656
1990-08-08,334.8299865722656,338.3500061035156
1990-08-09,338.3500061035156,339.94000244140625
1990-08-10,339.8999938964844,335.5199890136719
1990-08-13,335.3900146484375,338.8399963378906
1990-08-14,338.8399963378906,339.3900146484375
1990-08-15,339.3900146484375,340.05999755859375
1990-08-16,340.05999755859375,332.3900146484375
1990-08-17,332.3599853515625,327.8299865722656
1990-08-20,327.8299865722656,328.510009765625
1990-08-21,328.510009765625,321.8599853515625
1990-08-22,321.8599853515625,316.54998779296875
1990-08-23,316.54998779296875,307.05999755859375
1990-08-24,307.05999755859375,311.510009765625
1990-08-27,311.54998779296875,321.44000244140625
1990-08-28,321.44000244140625,321.3399963378906
1990-08-29,321.3399963378906,324.19000244140625
1990-08-30,324.19000244140625,318.7099914550781
1990-08-31,318.7099914550781,322.55999755859375
1990-09-04,322.55999755859375,323.0899963378906
1990-09-05,323.0899963378906,324.3900146484375
1990-09-06,324.3900146484375,320.4599914550781
1990-09-07,320.4599914550781,323.3999938964844
1990-09-10,323.4200134277344,321.6300048828125
1990-09-11,321.6300048828125,321.0400085449219
1990-09-12,321.0400085449219,322.5400085449219
1990-09-13,322.510009765625,318.6499938964844
1990-09-14,318.6499938964844,316.8299865722656
1990-09-17,316.8299865722656,317.7699890136719
1990-09-18,317.7699890136719,318.6000061035156
1990-09-19,318.6000061035156,316.6000061035156
1990-09-20,316.6000061035156,311.4800109863281
1990-09-21,311.5299987792969,311.32000732421875
1990-09-24,311.29998779296875,304.5899963378906
1990-09-25,305.4599914550781,308.260009765625
1990-09-26,308.260009765625,305.05999755859375
1990-09-27,305.05999755859375,300.9700012207031
1990-09-28,300.9700012207031,306.04998779296875
1990-10-01,306.1000061035156,314.94000244140625
1990-10-02,314.94000244140625,315.2099914550781
1990-10-03,315.2099914550781,311.3999938964844
1990-10-04,311.3999938964844,312.69000244140625
1990-10-05,312.69000244140625,311.5
1990-10-08,311.5,313.4800109863281
1990-10-09,313.4599914550781,305.1000061035156
1990-10-10,305.0899963378906,300.3900146484375
1990-10-11,300.3900146484375,295.4599914550781
1990-10-12,295.45001220703125,300.0299987792969
1990-10-15,300.0299987792969,303.2300109863281
1990-10-16,303.2300109863281,298.9200134277344
1990-10-17,298.9200134277344,298.760009765625
1990-10-18,298.75,305.739990234375
1990-10-19,305.739990234375,312.4800109863281
1990-10-22,312.4800109863281,314.760009765625
1990-10-23,314.760009765625,312.3599853515625
1990-10-24,312.3599853515625,312.6000061035156
1990-10-25,312.6000061035156,310.1700134277344
1990-10-26,310.1700134277344,304.7099914550781
1990-10-29,304.739990234375,301.8800048828125
1990-10-30,301.8800048828125,304.05999755859375
1990-10-31,304.05999755859375,304.0
1990-11-01,303.989990234375,307.0199890136719
1990-11-02,307.0199890136719,311.8500061035156
1990-11-05,311.8500061035156,314.5899963378906
1990-11-06,314.5899963378906,311.6199951171875
1990-11-07,311.6199951171875,306.010009765625
1990-11-08,306.010009765625,307.6099853515625
1990-11-09,307.6099853515625,313.739990234375
1990-11-12,313.739990234375,319.4800109863281
1990-11-13,319.4800109863281,317.6700134277344
1990-11-14,317.6600036621094,320.3999938964844
1990-11-15,320.3999938964844,317.0199890136719
1990-11-16,317.0199890136719,317.1199951171875
1990-11-19,317.1499938964844,319.3399963378906
1990-11-20,319.3399963378906,315.30999755859375
1990-11-21,315.30999755859375,316.0299987792969
1990-11-23,316.0299987792969,315.1000061035156
1990-11-26,315.0799865722656,316.510009765625
1990-11-27,316.510009765625,318.1000061035156
1990-11-28,318.1099853515625,317.95001220703125
1990-11-29,317.95001220703125,316.4200134277344
1990-11-30,316.4200134277344,322.2200012207031
1990-12-03,322.2300109863281,324.1000061035156
1990-12-04,324.1099853515625,326.3500061035156
1990-12-05,326.3599853515625,329.9200134277344
1990-12-06,329.94000244140625,329.07000732421875
1990-12-07,329.0899963378906,327.75
1990-12-10,327.75,328.8900146484375
1990-12-11,328.8800048828125,326.44000244140625
1990-12-12,326.44000244140625,330.19000244140625
1990-12-13,330.1400146484375,329.3399963378906
1990-12-14,329.3399963378906,326.82000732421875
1990-12-17,326.82000732421875,326.0199890136719
1990-12-18,326.0199890136719,330.04998779296875
1990-12-19,330.0400085449219,330.20001220703125
1990-12-20,330.20001220703125,330.1199951171875
1990-12-21,330.1199951171875,331.75
1990-12-24,331.739990234375,329.8999938964844
1990-12-26,329.8900146484375,330.8500061035156
1990-12-27,330.8500061035156,328.2900085449219
1990-12-28,328.2900085449219,328.7200012207031
1990-12-31,328.7099914550781,330.2200012207031
1991-01-02,330.20001220703125,326.45001220703125
1991-01-03,326.4599914550781,321.9100036621094
1991-01-04,321.9100036621094,321.0
1991-01-07,320.9700012207031,315.44000244140625
1991-01-08,315.44000244140625,314.8999938964844
1991-01-09,314.8999938964844,311.489990234375
1991-01-10,311.510009765625,314.5299987792969
1991-01-11,314.5299987792969,315.2300109863281
1991-01-14,315.2300109863281,312.489990234375
1991-01-15,312.489990234375,313.7300109863281
1991-01-16,313.7300109863281,316.1700134277344
1991-01-17,316.25,327.9700012207031
1991-01-18,327.92999267578125,332.2300109863281
1991-01-21,332.2300109863281,331.05999755859375
1991-01-22,331.05999755859375,328.30999755859375
1991-01-23,328.29998779296875,330.2099914550781
1991-01-24,330.2099914550781,334.7799987792969
1991-01-25,334.7799987792969,336.07000732421875
1991-01-28,336.05999755859375,336.0299987792969
1991-01-29,336.0299987792969,335.8399963378906
1991-01-30,335.79998779296875,340.9100036621094
1991-01-31,340.9200134277344,343.92999267578125
1991-02-01,343.9100036621094,343.04998779296875
1991-02-04,343.04998779296875,348.3399963378906
1991-02-05,348.3399963378906,351.260009765625
1991-02-06,351.260009765625,358.07000732421875
1991-02-07,358.07000732421875,356.5199890136719
1991-02-08,356.5199890136719,359.3500061035156
1991-02-11,359.3599853515625,368.5799865722656
1991-02-12,368.5799865722656,365.5
1991-02-13,365.5,369.0199890136719
1991-02-14,369.0199890136719,364.2200012207031
1991-02-15,364.2300109863281,369.05999755859375
1991-02-19,369.05999755859375,369.3900146484375
1991-02-20,369.3699951171875,365.1400146484375
1991-02-21,365.1400146484375,364.9700012207031
1991-02-22,364.9700012207031,365.6499938964844
1991-02-25,365.6499938964844,367.260009765625
1991-02-26,367.260009765625,362.80999755859375
1991-02-27,362.80999755859375,367.739990234375
1991-02-28,367.7300109863281,367.07000732421875
1991-03-01,367.07000732421875,370.4700012207031
1991-03-04,370.4700012207031,369.3299865722656
1991-03-05,369.3299865722656,376.7200012207031
1991-03-06,376.7200012207031,376.1700134277344
1991-03-07,376.1600036621094,375.9100036621094
1991-03-08,375.9100036621094,374.95001220703125
1991-03-11,374.94000244140625,372.9599914550781
1991-03-12,372.9599914550781,370.0299987792969
1991-03-13,370.0299987792969,374.57000732421875
1991-03-14,374.5899963378906,373.5
1991-03-15,373.5,373.5899963378906
1991-03-18,373.5899963378906,372.1099853515625
1991-03-19,372.1099853515625,366.5899963378906
1991-03-20,366.5899963378906,367.9200134277344
1991-03-21,367.94000244140625,366.5799865722656
1991-03-22,366.5799865722656,367.4800109863281
1991-03-25,367.4800109863281,369.8299865722656
1991-03-26,369.8299865722656,376.29998779296875
1991-03-27,376.2799987792969,375.3500061035156
1991-03-28,375.3500061035156,375.2200012207031
1991-04-01,375.2200012207031,371.29998779296875
1991-04-02,371.29998779296875,379.5
1991-04-03,379.5,378.94000244140625
1991-04-04,378.94000244140625,379.7699890136719
1991-04-05,379.7799987792969,375.3599853515625
1991-04-08,375.3500061035156,378.6600036621094
1991-04-09,378.6499938964844,373.55999755859375
1991-04-10,373.57000732421875,373.1499938964844
1991-04-11,373.1499938964844,377.6300048828125
1991-04-12,377.6499938964844,380.3999938964844
1991-04-15,380.3999938964844,381.19000244140625
1991-04-16,381.19000244140625,387.6199951171875
1991-04-17,387.6199951171875,390.45001220703125
1991-04-18,390.45001220703125,388.4599914550781
1991-04-19,388.4599914550781,384.20001220703125
1991-04-22,384.19000244140625,380.95001220703125
1991-04-23,380.95001220703125,381.760009765625
1991-04-24,381.760009765625,382.760009765625
1991-04-25,382.8900146484375,379.25
1991-04-26,379.25,379.0199890136719
1991-04-29,379.010009765625,373.6600036621094
1991-04-30,373.6600036621094,375.3399963378906
1991-05-01,375.3500061035156,380.2900085449219
1991-05-02,380.2900085449219,380.5199890136719
1991-05-03,380.5199890136719,380.79998779296875
1991-05-06,380.7799987792969,380.0799865722656
1991-05-07,380.0799865722656,377.32000732421875
1991-05-08,377.3299865722656,378.510009765625
1991-05-09,378.510009765625,383.25
1991-05-10,383.260009765625,375.739990234375
1991-05-13,375.739990234375,376.760009765625
1991-05-14,375.510009765625,371.6199951171875
1991-05-15,371.54998779296875,368.57000732421875
1991-05-16,368.57000732421875,372.19000244140625
1991-05-17,372.19000244140625,372.3900146484375
1991-05-20,372.3900146484375,372.2799987792969
1991-05-21,372.2799987792969,375.3500061035156
1991-05-22,375.3500061035156,376.19000244140625
1991-05-23,376.19000244140625,374.9599914550781
1991-05-24,374.9700012207031,377.489990234375
1991-05-28,377.489990234375,381.94000244140625
1991-05-29,381.94000244140625,382.7900085449219
1991-05-30,382.7900085449219,386.9599914550781
1991-05-31,386.9599914550781,389.8299865722656
1991-06-03,389.80999755859375,388.05999755859375
1991-06-04,388.05999755859375,387.739990234375
1991-06-05,387.739990234375,385.0899963378906
1991-06-06,385.1000061035156,383.6300048828125
1991-06-07,383.6300048828125,379.42999267578125
1991-06-10,379.42999267578125,378.57000732421875
1991-06-11,378.57000732421875,381.04998779296875
1991-06-12,381.04998779296875,376.6499938964844
1991-06-13,376.6499938964844,377.6300048828125
1991-06-14,377.6300048828125,382.2900085449219
1991-06-17,382.29998779296875,380.1300048828125
1991-06-18,380.1300048828125,378.5899963378906
1991-06-19,378.57000732421875,375.0899963378906
1991-06-20,375.0899963378906,375.4200134277344
1991-06-21,375.4200134277344,377.75
1991-06-24,377.739990234375,370.94000244140625
1991-06-25,370.94000244140625,370.6499938964844
1991-06-26,370.6499938964844,371.5899963378906
1991-06-27,371.5899963378906,374.3999938964844
1991-06-28,374.3999938964844,371.1600036621094
1991-07-01,371.17999267578125,377.9200134277344
1991-07-02,377.9200134277344,377.4700012207031
1991-07-03,377.4700012207031,373.3299865722656
1991-07-05,373.3399963378906,374.0799865722656
1991-07-08,374.0899963378906,377.94000244140625
1991-07-09,377.94000244140625,376.1099853515625
1991-07-10,376.1099853515625,375.739990234375
1991-07-11,375.7300109863281,376.9700012207031
1991-07-12,376.9700012207031,380.25
1991-07-15,380.2799987792969,382.3900146484375
1991-07-16,382.3900146484375,381.5400085449219
1991-07-17,381.5,381.17999267578125
1991-07-18,381.17999267578125,385.3699951171875
1991-07-19,385.3800048828125,384.2200012207031
1991-07-22,384.2099914550781,382.8800048828125
1991-07-23,382.8800048828125,379.4200134277344
1991-07-24,379.4200134277344,378.6400146484375
1991-07-25,378.6400146484375,380.9599914550781
1991-07-26,380.9599914550781,380.92999267578125
1991-07-29,380.92999267578125,383.1499938964844
1991-07-30,383.1499938964844,386.69000244140625
1991-07-31,386.69000244140625,387.80999755859375
1991-08-01,387.80999755859375,387.1199951171875
1991-08-02,387.1199951171875,387.17999267578125
1991-08-05,387.1700134277344,385.05999755859375
1991-08-06,385.05999755859375,390.6199951171875
1991-08-07,390.6199951171875,390.55999755859375
1991-08-08,390.55999755859375,389.32000732421875
1991-08-09,389.32000732421875,387.1199951171875
1991-08-12,387.1099853515625,388.0199890136719
1991-08-13,388.0199890136719,389.6199951171875
1991-08-14,389.6199951171875,389.8999938964844
1991-08-15,389.9100036621094,389.3299865722656
1991-08-16,389.3299865722656,385.5799865722656
1991-08-19,385.5799865722656,376.4700012207031
1991-08-20,376.4700012207031,379.42999267578125
1991-08-21,379.54998779296875,390.5899963378906
1991-08-22,390.5899963378906,391.3299865722656
1991-08-23,391.3299865722656,394.1700134277344
1991-08-26,394.1700134277344,393.8500061035156
1991-08-27,393.8500061035156,393.05999755859375
1991-08-28,393.05999755859375,396.6400146484375
1991-08-29,396.6499938964844,396.4700012207031
1991-08-30,396.4700012207031,395.42999267578125
1991-09-03,395.42999267578125,392.1499938964844
1991-09-04,392.1499938964844,389.9700012207031
1991-09-05,389.9700012207031,389.1400146484375
1991-09-06,389.1400146484375,389.1000061035156
1991-09-09,389.1099853515625,388.57000732421875
1991-09-10,388.57000732421875,384.55999755859375
1991-09-11,384.55999755859375,385.0899963378906
1991-09-12,385.0899963378906,387.3399963378906
1991-09-13,387.1600036621094,383.5899963378906
1991-09-16,383.5899963378906,385.7799987792969
1991-09-17,385.7799987792969,385.5
1991-09-18,385.489990234375,386.94000244140625
1991-09-19,386.94000244140625,387.55999755859375
1991-09-20,387.55999755859375,387.9200134277344
1991-09-23,387.8999938964844,385.9200134277344
1991-09-24,385.9200134277344,387.7099914550781
1991-09-25,387.7200012207031,386.8800048828125
1991-09-26,386.8699951171875,386.489990234375
1991-09-27,386.489990234375,385.8999938964844
1991-09-30,385.9100036621094,387.8599853515625
1991-10-01,387.8599853515625,389.20001220703125
1991-10-02,389.20001220703125,388.260009765625
1991-10-03,388.2300109863281,384.4700012207031
1991-10-04,384.4700012207031,381.25
1991-10-07,381.2200012207031,379.5
1991-10-08,379.5,380.6700134277344
1991-10-09,380.57000732421875,376.79998779296875
1991-10-10,376.79998779296875,380.54998779296875
1991-10-11,380.54998779296875,381.45001220703125
1991-10-14,381.45001220703125,386.4700012207031
1991-10-15,386.4700012207031,391.010009765625
1991-10-16,391.010009765625,392.79998779296875
1991-10-17,392.7900085449219,391.9200134277344
1991-10-18,391.9200134277344,392.5
1991-10-21,392.489990234375,390.0199890136719
1991-10-22,390.0199890136719,387.8299865722656
1991-10-23,387.8299865722656,387.94000244140625
1991-10-24,387.94000244140625,385.07000732421875
1991-10-25,385.07000732421875,384.20001220703125
1991-10-28,384.20001220703125,389.5199890136719
1991-10-29,389.5199890136719,391.4800109863281
1991-10-30,391.4800109863281,392.9599914550781
1991-10-31,392.9599914550781,392.45001220703125
1991-11-01,392.4599914550781,391.32000732421875
1991-11-04,391.2900085449219,390.2799987792969
1991-11-05,390.2799987792969,388.7099914550781
1991-11-06,388.7099914550781,389.9700012207031
1991-11-07,389.9700012207031,393.7200012207031
1991-11-08,393.7200012207031,392.8900146484375
1991-11-11,392.8999938964844,393.1199951171875
1991-11-12,393.1199951171875,396.739990234375
1991-11-13,396.739990234375,397.4100036621094
1991-11-14,397.4100036621094,397.1499938964844
1991-11-15,397.1499938964844,382.6199951171875
1991-11-18,382.6199951171875,385.239990234375
1991-11-19,385.239990234375,379.4200134277344
1991-11-20,379.4200134277344,378.5299987792969
1991-11-21,378.5299987792969,380.05999755859375
1991-11-22,380.04998779296875,376.1400146484375
1991-11-25,376.1400146484375,375.3399963378906
1991-11-26,375.3399963378906,377.9599914550781
1991-11-27,377.9599914550781,376.54998779296875
1991-11-29,376.54998779296875,375.2200012207031
1991-12-02,375.1099853515625,381.3999938964844
1991-12-03,381.3999938964844,380.9599914550781
1991-12-04,380.9599914550781,380.07000732421875
1991-12-05,380.07000732421875,377.3900146484375
1991-12-06,377.3900146484375,379.1000061035156
1991-12-09,379.0899963378906,378.260009765625
1991-12-10,378.260009765625,377.8999938964844
1991-12-11,377.8999938964844,377.70001220703125
1991-12-12,377.70001220703125,381.54998779296875
1991-12-13,381.54998779296875,384.4700012207031
1991-12-16,384.4800109863281,384.4599914550781
1991-12-17,384.4599914550781,382.739990234375
1991-12-18,382.739990234375,383.4800109863281
1991-12-19,383.4599914550781,382.5199890136719
1991-12-20,382.5199890136719,387.0400085449219
1991-12-23,387.04998779296875,396.82000732421875
1991-12-24,396.82000732421875,399.3299865722656
1991-12-26,399.3299865722656,404.8399963378906
1991-12-27,404.8399963378906,406.4599914550781
1991-12-30,406.489990234375,415.1400146484375
1991-12-31,415.1400146484375,417.0899963378906
1992-01-02,417.0299987792969,417.260009765625
1992-01-03,417.2699890136719,419.3399963378906
1992-01-06,419.30999755859375,417.9599914550781
1992-01-07,417.9599914550781,417.3999938964844
1992-01-08,417.3599853515625,418.1000061035156
1992-01-09,418.0899963378906,417.6099853515625
1992-01-10,417.6199951171875,415.1000061035156
1992-01-13,415.04998779296875,414.3399963378906
1992-01-14,414.3399963378906,420.44000244140625
1992-01-15,420.45001220703125,420.7699890136719
1992-01-16,420.7699890136719,418.2099914550781
1992-01-17,418.20001220703125,418.8599853515625
1992-01-20,418.8599853515625,416.3599853515625
1992-01-21,416.3599853515625,412.6400146484375
1992-01-22,412.6499938964844,418.1300048828125
1992-01-23,418.1300048828125,414.9599914550781
1992-01-24,414.9599914550781,415.4800109863281
1992-01-27,415.44000244140625,414.989990234375
1992-01-28,414.9800109863281,414.9599914550781
1992-01-29,414.9599914550781,410.3399963378906
1992-01-30,410.3399963378906,411.6199951171875
1992-01-31,411.6499938964844,408.7799987792969
1992-02-03,408.7900085449219,409.5299987792969
1992-02-04,409.6000061035156,413.8500061035156
1992-02-05,413.8800048828125,413.8399963378906
1992-02-06,413.8699951171875,413.82000732421875
1992-02-07,413.82000732421875,411.0899963378906
1992-02-10,411.07000732421875,413.7699890136719
1992-02-11,413.7699890136719,413.760009765625
1992-02-12,413.7699890136719,417.1300048828125
1992-02-13,417.1300048828125,413.69000244140625
1992-02-14,413.69000244140625,412.4800109863281
1992-02-18,412.4800109863281,407.3800048828125
1992-02-19,407.3800048828125,408.260009765625
1992-02-20,408.260009765625,413.8999938964844
1992-02-21,413.8999938964844,411.42999267578125
1992-02-24,411.4599914550781,412.2699890136719
1992-02-25,412.2699890136719,410.45001220703125
1992-02-26,410.4800109863281,415.3500061035156
1992-02-27,415.3500061035156,413.8599853515625
1992-02-28,413.8599853515625,412.70001220703125
1992-03-02,412.67999267578125,412.45001220703125
1992-03-03,412.45001220703125,412.8500061035156
1992-03-04,412.8599853515625,409.3299865722656
1992-03-05,409.3299865722656,406.510009765625
1992-03-06,406.510009765625,404.44000244140625
1992-03-09,404.45001220703125,405.2099914550781
1992-03-10,405.2099914550781,406.8900146484375
1992-03-11,406.8800048828125,404.0299987792969
1992-03-12,404.0299987792969,403.8900146484375
1992-03-13,403.9200134277344,405.8399963378906
1992-03-16,405.8500061035156,406.3900146484375
1992-03-17,406.3900146484375,409.5799865722656
1992-03-18,409.5799865722656,409.1499938964844
1992-03-19,409.1499938964844,409.79998779296875
1992-03-20,409.79998779296875,411.29998779296875
1992-03-23,411.2900085449219,409.9100036621094
1992-03-24,409.9100036621094,408.8800048828125
1992-03-25,408.8800048828125,407.5199890136719
1992-03-26,407.5199890136719,407.8599853515625
1992-03-27,407.8599853515625,403.5
1992-03-30,403.5,403.0
1992-03-31,403.0,403.69000244140625
1992-04-01,403.6700134277344,404.2300109863281
1992-04-02,404.1700134277344,400.5
1992-04-03,400.5,401.54998779296875
1992-04-06,401.5400085449219,405.5899963378906
1992-04-07,405.5899963378906,398.05999755859375
1992-04-08,398.04998779296875,394.5
1992-04-09,394.5,400.6400146484375
1992-04-10,400.5899963378906,404.2900085449219
1992-04-13,404.2799987792969,406.0799865722656
1992-04-14,406.0799865722656,412.3900146484375
1992-04-15,412.3900146484375,416.2799987792969
1992-04-16,416.2799987792969,416.0400085449219
1992-04-20,416.04998779296875,410.17999267578125
1992-04-21,410.1600036621094,410.260009765625
1992-04-22,410.260009765625,409.80999755859375
1992-04-23,409.80999755859375,411.6000061035156
1992-04-24,411.6000061035156,409.0199890136719
1992-04-27,409.0299987792969,408.45001220703125
1992-04-28,408.45001220703125,409.1099853515625
1992-04-29,409.1099853515625,412.0199890136719
1992-04-30,412.0199890136719,414.95001220703125
1992-05-01,414.95001220703125,412.5299987792969
1992-05-04,412.5400085449219,416.9100036621094
1992-05-05,416.9100036621094,416.8399963378906
1992-05-06,416.8399963378906,416.7900085449219
1992-05-07,416.7900085449219,415.8500061035156
1992-05-08,415.8699951171875,416.04998779296875
1992-05-11,416.04998779296875,418.489990234375
1992-05-12,418.489990234375,416.2900085449219
1992-05-13,416.2900085449219,416.45001220703125
1992-05-14,416.45001220703125,413.1400146484375
1992-05-15,413.1400146484375,410.0899963378906
1992-05-18,410.1300048828125,412.80999755859375
1992-05-19,412.82000732421875,416.3699951171875
1992-05-20,416.3699951171875,415.3900146484375
1992-05-21,415.3999938964844,412.6000061035156
1992-05-22,412.6099853515625,414.0199890136719
1992-05-26,414.0199890136719,411.4100036621094
1992-05-27,411.4100036621094,412.1700134277344
1992-05-28,412.1700134277344,416.739990234375
1992-05-29,416.739990234375,415.3500061035156
1992-06-01,415.3500061035156,417.29998779296875
1992-06-02,417.29998779296875,413.5
1992-06-03,413.5,414.5899963378906
1992-06-04,414.6000061035156,413.260009765625
1992-06-05,413.260009765625,413.4800109863281
1992-06-08,413.4800109863281,413.3599853515625
1992-06-09,413.3999938964844,410.05999755859375
1992-06-10,410.05999755859375,407.25
1992-06-11,407.25,409.04998779296875
1992-06-12,409.0799865722656,409.760009765625
1992-06-15,409.760009765625,410.2900085449219
1992-06-16,410.2900085449219,408.32000732421875
1992-06-17,408.3299865722656,402.260009765625
